"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","weekdays_num"
2007-09-01,"00:26:00",0.274,0.122,244.22,5.8,0,0,18,6
2007-09-01,"00:27:00",0.77735,0.118,244,5.6,0,0,19,6
2007-09-01,"00:28:00",0.26,0.12,244.54,5.6,0,0,19,6
2007-09-01,"00:29:00",0.25,0.218,246.05,4.2,0,2,10,6
2007-09-01,"00:30:00",0.6959,0.27,246.55,1.8,0,1,1,6
2007-09-01,"00:31:00",0.248,0.272,245.87,1.8,0,2,1,6
2007-09-01,"00:32:00",0.6703,0.266,245.65,1.8,0,2,0,6
2007-09-01,"00:33:00",0.248,0.142,245.69,1.4,0,1,1,6
2007-09-01,"00:34:00",0.64065,0.126,245.91,1.2,0,2,1,6
2007-09-01,"00:35:00",0.246,0.13,245.98,1.2,0,2,1,6
2007-09-01,"00:36:00",0.60745,0.126,246.03,1.2,0,1,0,6
2007-09-01,"00:37:00",0.593,0.132,246.24,1.2,0,2,1,6
2007-09-01,"00:38:00",0.176,0.126,246.15,1.2,0,1,1,6
2007-09-01,"00:39:00",0.154,0.132,246.18,1.2,0,2,0,6
2007-09-01,"00:40:00",0.54095,0.128,246.45,1.2,0,1,1,6
2007-09-01,"00:41:00",0.154,0.132,246.4,1.2,0,2,1,6
2007-09-01,"00:42:00",0.50735,0.126,246.17,1.2,0,1,0,6
2007-09-01,"00:43:00",0.152,0.23,245.91,1.8,0,2,1,6
2007-09-01,"00:44:00",0.49505,0.232,245.6,1.6,0,1,1,6
2007-09-01,"00:45:00",0.4896,0.236,245.55,1.6,0,2,0,6
2007-09-01,"00:46:00",0.114,0.232,245.69,1.6,0,1,1,6
2007-09-01,"00:47:00",0.13,0.236,245.49,1.8,0,2,1,6
2007-09-01,"00:48:00",0.48415,0.232,245.79,1.8,0,1,0,6
2007-09-01,"00:49:00",0.48435,0.242,246.86,1.8,0,2,1,6
2007-09-01,"00:50:00",0.48455,0.234,246.37,1.8,0,1,1,6
2007-09-01,"00:51:00",0.19,0.122,245.3,1.4,0,1,0,6
2007-09-01,"00:52:00",0.188,0.102,245.24,1.2,0,0,1,6
2007-09-01,"00:53:00",0.4793,0.192,244.8,3.2,0,0,7,6
2007-09-01,"00:54:00",0.4802,0.238,244.04,4,0,0,11,6
2007-09-01,"00:55:00",0.29,0.236,243.7,4.2,0,0,12,6
2007-09-01,"00:56:00",0.286,0.132,244.1,3.8,0,0,13,6
2007-09-01,"00:57:00",0.4827,0.132,243.5,3.8,0,1,12,6
2007-09-01,"00:58:00",0.28,0,243.83,2.4,0,0,6,6
2007-09-01,"00:59:00",0.28,0,244.23,1,0,0,1,6
2007-09-01,"01:00:00",0.258,0,244.2,1.4,0,0,0,6
2007-09-01,"01:01:00",0.21,0.13,244.23,1.4,0,0,1,6
2007-09-01,"01:02:00",0.47245,0.136,244.01,1.6,0,1,1,6
2007-09-01,"01:03:00",0.208,0.124,242.21,1.4,0,0,0,6
2007-09-01,"01:04:00",0.208,0.128,241.93,1.4,0,0,1,6
2007-09-01,"01:05:00",0.208,0.124,242.4,1.4,0,0,1,6
2007-09-01,"01:06:00",0.4652,0.13,242.44,1.4,0,0,0,6
2007-09-01,"01:07:00",0.46355,0.124,242.47,1.4,0,0,1,6
2007-09-01,"01:08:00",0.208,0.13,242.59,1.4,0,0,1,6
2007-09-01,"01:09:00",0.4612,0.124,242.57,1.4,0,0,0,6
2007-09-01,"01:10:00",0.206,0.13,242.47,1.4,0,1,1,6
2007-09-01,"01:11:00",0.206,0.126,243.13,1.4,0,0,1,6
2007-09-01,"01:12:00",0.45805,0.132,243.3,1.4,0,0,0,6
2007-09-01,"01:13:00",0.164,0.13,243.8,1.4,0,0,1,6
2007-09-01,"01:14:00",0.112,0.136,243.95,1.4,0,0,1,6
2007-09-01,"01:15:00",0.14,0.128,243.78,1.4,0,0,0,6
2007-09-01,"01:16:00",0.206,0.132,242.91,1.4,0,1,1,6
2007-09-01,"01:17:00",0.206,0.124,242.62,1.4,0,0,1,6
2007-09-01,"01:18:00",0.204,0.13,242.51,1.4,0,0,0,6
2007-09-01,"01:19:00",0.4498,0.124,242.32,1.4,0,0,1,6
2007-09-01,"01:20:00",0.45105,0.226,241.97,2,0,0,1,6
2007-09-01,"01:21:00",0.45225,0.228,242.14,1.8,0,0,0,6
2007-09-01,"01:22:00",0.45345,0.234,242.43,1.8,0,1,1,6
2007-09-01,"01:23:00",0.45465,0.126,242.58,1.4,0,0,1,6
2007-09-01,"01:24:00",0.4567,0.1,242.55,1.4,0,0,0,6
2007-09-01,"01:25:00",0.276,0.094,242.45,1.2,0,0,1,6
2007-09-01,"01:26:00",0.46455,0.1,242.37,1.4,0,0,1,6
2007-09-01,"01:27:00",0.46815,0.092,241.39,1.2,0,0,0,6
2007-09-01,"01:28:00",0.272,0.096,242.1,1.2,0,1,1,6
2007-09-01,"01:29:00",0.342,0.096,241.82,1.4,0,0,1,6
2007-09-01,"01:30:00",0.372,0.092,242.1,1.2,0,0,0,6
2007-09-01,"01:31:00",0.366,0.1,242.59,1.4,0,0,1,6
2007-09-01,"01:32:00",0.362,0.094,242.47,1.2,0,0,1,6
2007-09-01,"01:33:00",0.49095,0,242.67,1,0,0,0,6
2007-09-01,"01:34:00",0.49255,0,242.88,0.8,0,0,1,6
2007-09-01,"01:35:00",0.354,0,243.42,1,0,1,1,6
2007-09-01,"01:36:00",0.352,0,244.2,1,0,0,0,6
2007-09-01,"01:37:00",0.49585,0,243.4,1,0,0,1,6
2007-09-01,"01:38:00",0.282,0,242.93,0.8,0,0,1,6
2007-09-01,"01:39:00",0.28,0,241.5,1,0,0,0,6
2007-09-01,"01:40:00",0.28,0,241.54,0.8,0,0,1,6
2007-09-01,"01:41:00",0.28,0,241.55,1,0,1,1,6
2007-09-01,"01:42:00",0.5,0,241.5,0.8,0,0,0,6
2007-09-01,"01:43:00",0.278,0,241.38,1,0,0,1,6
2007-09-01,"01:44:00",0.278,0,241.21,1,0,0,1,6
2007-09-01,"01:45:00",0.278,0,241.29,1,0,0,0,6
2007-09-01,"01:46:00",0.50695,0,241.47,0.8,0,0,1,6
2007-09-01,"01:47:00",0.276,0,241.52,1,0,1,1,6
2007-09-01,"01:48:00",0.51,0,241.46,0.8,0,0,0,6
2007-09-01,"01:49:00",0.148,0,241.38,1,0,0,1,6
2007-09-01,"01:50:00",0.112,0,241.24,1.2,0,0,1,6
2007-09-01,"01:51:00",0.5038,0.122,240.73,1.4,0,0,0,6
2007-09-01,"01:52:00",0.112,0.116,240.81,1.4,0,0,1,6
2007-09-01,"01:53:00",0.112,0.122,240.78,1.4,0,0,1,6
2007-09-01,"01:54:00",0.50015,0.19,240.68,1.8,0,2,0,6
2007-09-01,"01:55:00",0.49945,0.244,240.55,2,0,1,1,6
2007-09-01,"01:56:00",0.112,0.238,240.39,2,0,2,1,6
2007-09-01,"01:57:00",0.112,0.282,240.68,2.2,0,2,0,6
2007-09-01,"01:58:00",0.112,0.344,240.67,2.4,0,1,1,6
2007-09-01,"01:59:00",0.49015,0.344,240.5,2.4,0,2,1,6
2007-09-01,"02:00:00",0.48785,0.348,240.71,2.4,0,2,0,6
2007-09-01,"02:01:00",0.16,0.342,240.52,2.4,0,1,1,6
2007-09-01,"02:02:00",0.19,0.346,240.38,2.4,0,2,0,6
2007-09-01,"02:03:00",0.48625,0.342,240.58,2.4,0,1,1,6
2007-09-01,"02:04:00",0.226,0.346,240.46,2.4,0,2,1,6
2007-09-01,"02:05:00",0.296,0.342,240.48,2.4,0,1,0,6
2007-09-01,"02:06:00",0.48695,0.346,240.53,2.4,0,2,1,6
2007-09-01,"02:07:00",0.286,0.338,239.93,2.2,0,1,1,6
2007-09-01,"02:08:00",0.282,0.342,239.93,2.4,0,2,0,6
2007-09-01,"02:09:00",0.28,0.338,239.9,2.2,0,1,1,6
2007-09-01,"02:10:00",0.28,0.326,239.93,2.4,0,2,1,6
2007-09-01,"02:11:00",0.48145,0.236,240.12,1.8,0,1,0,6
2007-09-01,"02:12:00",0.4793,0.222,240.93,1.8,0,2,1,6
2007-09-01,"02:13:00",0.246,0.106,241.27,1.2,0,1,1,6
2007-09-01,"02:14:00",0.208,0.112,241.35,1.4,0,2,0,6
2007-09-01,"02:15:00",0.208,0.074,241.33,1.2,0,1,1,6
2007-09-01,"02:16:00",0.46545,0,241.43,1,0,0,1,6
2007-09-01,"02:17:00",0.46345,0,241.74,0.8,0,0,0,6
2007-09-01,"02:18:00",0.46155,0.084,240.5,3.4,0,0,9,6
2007-09-01,"02:19:00",0.4597,0.098,240.26,3.6,0,0,11,6
2007-09-01,"02:20:00",0.45785,0.11,240.93,3.6,0,1,13,6
2007-09-01,"02:21:00",0.456,0.1,240.48,3.6,0,0,12,6
2007-09-01,"02:22:00",0.4541,0.104,240.39,3.8,0,0,12,6
2007-09-01,"02:23:00",0.452,0.052,241.02,2.8,0,0,9,6
2007-09-01,"02:24:00",0.112,0,241.91,0.8,0,0,0,6
2007-09-01,"02:25:00",0.4437,0,241.57,0.8,0,0,1,6
2007-09-01,"02:26:00",0.4396,0,241.17,0.8,0,1,1,6
2007-09-01,"02:27:00",0.4355,0,241.04,0.8,0,0,0,6
2007-09-01,"02:28:00",0.112,0,240.49,0.8,0,0,1,6
2007-09-01,"02:29:00",0.43085,0,240.51,0.8,0,0,1,6
2007-09-01,"02:30:00",0.112,0,240.52,0.8,0,0,0,6
2007-09-01,"02:31:00",0.43085,0,240.38,0.8,0,0,1,6
2007-09-01,"02:32:00",0.112,0,240.5,0.8,0,1,1,6
2007-09-01,"02:33:00",0.112,0,240.32,0.8,0,0,0,6
2007-09-01,"02:34:00",0.112,0,240.35,0.8,0,0,1,6
2007-09-01,"02:35:00",0.43085,0.046,240.31,1.2,0,0,0,6
2007-09-01,"02:36:00",0.43085,0.088,240.65,1,0,0,1,6
2007-09-01,"02:37:00",0.43085,0.092,240.21,1.2,0,0,1,6
2007-09-01,"02:38:00",0.43225,0.088,240.11,1,0,0,0,6
2007-09-01,"02:39:00",0.43475,0.092,239.97,1.2,0,1,1,6
2007-09-01,"02:40:00",0.298,0.212,239.81,1.8,0,0,1,6
2007-09-01,"02:41:00",0.4428,0.222,239.68,1.8,0,0,0,6
2007-09-01,"02:42:00",0.292,0.216,239.76,1.6,0,0,1,6
2007-09-01,"02:43:00",0.288,0.222,239.69,1.8,0,0,1,6
2007-09-01,"02:44:00",0.286,0.218,239.84,1.6,0,0,0,6
2007-09-01,"02:45:00",0.44895,0.222,239.74,1.6,0,1,1,6
2007-09-01,"02:46:00",0.44875,0.216,239.82,1.6,0,0,1,6
2007-09-01,"02:47:00",0.278,0.176,239.81,1.4,0,0,0,6
2007-09-01,"02:48:00",0.44845,0.116,239.8,1,0,0,1,6
2007-09-01,"02:49:00",0.278,0.12,239.45,1.2,0,0,1,6
2007-09-01,"02:50:00",0.4467,0.116,239.92,1,0,0,0,6
2007-09-01,"02:51:00",0.208,0.122,240.04,1.2,0,1,1,6
2007-09-01,"02:52:00",0.208,0.116,240.09,1,0,0,1,6
2007-09-01,"02:53:00",0.208,0.122,239.96,1.2,0,0,0,6
2007-09-01,"02:54:00",0.4423,0.116,240.07,1,0,0,1,6
2007-09-01,"02:55:00",0.44225,0.122,240.05,1.2,0,0,1,6
2007-09-01,"02:56:00",0.206,0.118,239.94,1,0,0,0,6
2007-09-01,"02:57:00",0.206,0.122,239.93,1.2,0,0,1,6
2007-09-01,"02:58:00",0.176,0.118,239.88,1,0,0,1,6
2007-09-01,"02:59:00",0.112,0.12,239.77,1.2,0,1,0,6
2007-09-01,"03:00:00",0.4368,0.12,239.81,1.2,0,0,1,6
2007-09-01,"03:01:00",0.2,0.11,240.22,1,0,0,0,6
2007-09-01,"03:02:00",0.43665,0,240.15,0.8,0,0,1,6
2007-09-01,"03:03:00",0.204,0,238.97,0.6,0,0,1,6
2007-09-01,"03:04:00",0.4392,0,239.2,0.8,0,1,0,6
2007-09-01,"03:05:00",0.44145,0,240.05,0.6,0,0,1,6
2007-09-01,"03:06:00",0.4437,0,240.22,0.8,0,0,1,6
2007-09-01,"03:07:00",0.44595,0,240.44,0.6,0,0,0,6
2007-09-01,"03:08:00",0.4482,0,240.44,0.8,0,0,1,6
2007-09-01,"03:09:00",0.4504,0,240.57,0.6,0,0,1,6
2007-09-01,"03:10:00",0.2,0,240.61,0.8,0,1,0,6
2007-09-01,"03:11:00",0.198,0,240.93,0.6,0,0,1,6
2007-09-01,"03:12:00",0.198,0,241.18,1.2,0,0,1,6
2007-09-01,"03:13:00",0.459,0.092,241.76,1,0,0,0,6
2007-09-01,"03:14:00",0.4616,0.094,241.22,1,0,0,1,6
2007-09-01,"03:15:00",0.352,0.09,241.33,1,0,0,1,6
2007-09-01,"03:16:00",0.374,0.094,241.05,1,0,0,0,6
2007-09-01,"03:17:00",0.37,0.088,240.29,1,0,0,1,6
2007-09-01,"03:18:00",0.366,0.092,240,1,0,1,1,6
2007-09-01,"03:19:00",0.364,0.086,240.02,1,0,0,0,6
2007-09-01,"03:20:00",0.4909,0.214,239.88,1.8,0,2,1,6
2007-09-01,"03:21:00",0.356,0.206,239.91,1.4,0,1,1,6
2007-09-01,"03:22:00",0.49395,0.212,239.79,1.6,0,2,0,6
2007-09-01,"03:23:00",0.49555,0.208,240.03,1.4,0,2,1,6
2007-09-01,"03:24:00",0.4972,0.12,240.06,1.2,0,1,1,6
2007-09-01,"03:25:00",0.35,0.106,240.05,1,0,2,0,6
2007-09-01,"03:26:00",0.35,0.11,240.08,1.2,0,2,1,6
2007-09-01,"03:27:00",0.286,0.106,239.95,1,0,1,1,6
2007-09-01,"03:28:00",0.50085,0.11,239.88,1.2,0,2,0,6
2007-09-01,"03:29:00",0.50085,0.148,239.93,1.4,0,1,1,6
2007-09-01,"03:30:00",0.5025,0.238,239.78,1.8,0,2,0,6
2007-09-01,"03:31:00",0.5042,0.24,239.74,1.8,0,1,1,6
2007-09-01,"03:32:00",0.50595,0.236,239.92,1.6,0,2,1,6
2007-09-01,"03:33:00",0.506,0.24,239.93,1.8,0,2,0,6
2007-09-01,"03:34:00",0.112,0.236,239.94,1.6,0,1,1,6
2007-09-01,"03:35:00",0.112,0.242,240.04,1.8,0,2,1,6
2007-09-01,"03:36:00",0.4989,0.238,240.3,1.6,0,1,0,6
2007-09-01,"03:37:00",0.49655,0.242,240.27,1.6,0,1,1,6
2007-09-01,"03:38:00",0.49495,0.238,240.21,1.6,0,2,1,6
2007-09-01,"03:39:00",0.49495,0.242,240,1.6,0,1,0,6
2007-09-01,"03:40:00",0.112,0.236,240.15,1.6,0,2,1,6
2007-09-01,"03:41:00",0.49275,0.14,240.22,1.2,0,0,1,6
2007-09-01,"03:42:00",0.112,0.118,240.17,1,0,0,0,6
2007-09-01,"03:43:00",0.48815,0.122,240.18,1.2,0,0,1,6
2007-09-01,"03:44:00",0.48585,0.116,239.96,1,0,0,1,6
2007-09-01,"03:45:00",0.112,0.124,240.51,1.2,0,1,0,6
2007-09-01,"03:46:00",0.48135,0.118,240.3,1,0,0,1,6
2007-09-01,"03:47:00",0.4791,0.122,240.33,1.2,0,0,1,6
2007-09-01,"03:48:00",0.112,0.118,240.24,1,0,0,0,6
2007-09-01,"03:49:00",0.47515,0.2,240.27,1.6,0,0,1,6
2007-09-01,"03:50:00",0.4757,0.304,239.67,3.8,0,0,8,6
2007-09-01,"03:51:00",0.22,0.222,239.62,3.8,0,1,11,6
2007-09-01,"03:52:00",0.236,0.194,239.6,3.8,0,0,12,6
2007-09-01,"03:53:00",0.4796,0.202,239.97,4,0,0,13,6
2007-09-01,"03:54:00",0.4814,0.196,239.79,3.8,0,0,12,6
2007-09-01,"03:55:00",0.288,0.138,239.81,2.8,0,0,6,6
2007-09-01,"03:56:00",0.286,0.088,240.14,1,0,0,1,6
2007-09-01,"03:57:00",0.47545,0.092,240.08,1,0,1,1,6
2007-09-01,"03:58:00",0.28,0.088,240.27,1,0,0,0,6
2007-09-01,"03:59:00",0.4712,0.092,240.36,1,0,0,1,6
2007-09-01,"04:00:00",0.46915,0.09,240.38,1,0,0,1,6
2007-09-01,"04:01:00",0.4672,0,241.04,0.6,0,0,0,6
2007-09-01,"04:02:00",0.278,0,241.34,0.8,0,0,1,6
2007-09-01,"04:03:00",0.276,0,241.32,0.6,0,0,1,6
2007-09-01,"04:04:00",0.46035,0,240.49,0.8,0,1,0,6
2007-09-01,"04:05:00",0.45675,0,240.5,0.6,0,0,1,6
2007-09-01,"04:06:00",0.206,0,240.36,0.8,0,0,1,6
2007-09-01,"04:07:00",0.45115,0,240.47,0.6,0,0,0,6
2007-09-01,"04:08:00",0.44765,0,240.96,0.8,0,0,1,6
2007-09-01,"04:09:00",0.112,0,240.75,0.6,0,0,1,6
2007-09-01,"04:10:00",0.43935,0,240.75,0.8,0,1,0,6
2007-09-01,"04:11:00",0.112,0,241.21,0.6,0,0,1,6
2007-09-01,"04:12:00",0.112,0,241.25,0.8,0,0,1,6
2007-09-01,"04:13:00",0.112,0,241.29,0.6,0,0,0,6
2007-09-01,"04:14:00",0.112,0,241.11,0.8,0,0,1,6
2007-09-01,"04:15:00",0.112,0,241.24,0.6,0,0,1,6
2007-09-01,"04:16:00",0.112,0,241.07,0.8,0,1,0,6
2007-09-01,"04:17:00",0.42865,0,241.11,0.6,0,0,1,6
2007-09-01,"04:18:00",0.4286,0,240.99,0.8,0,0,1,6
2007-09-01,"04:19:00",0.4286,0.122,241.58,1.2,0,0,0,6
2007-09-01,"04:20:00",0.4286,0.124,241.37,1.2,0,0,1,6
2007-09-01,"04:21:00",0.4286,0.12,241.35,1.2,0,0,0,6
2007-09-01,"04:22:00",0.112,0.126,241.36,1.2,0,1,1,6
2007-09-01,"04:23:00",0.4286,0.12,241,1.2,0,0,1,6
2007-09-01,"04:24:00",0.43045,0.124,240.91,1.2,0,0,0,6
2007-09-01,"04:25:00",0.4337,0.118,240.8,1,0,0,1,6
2007-09-01,"04:26:00",0.24,0.202,241.04,1.8,0,0,1,6
2007-09-01,"04:27:00",0.43965,0.222,241.26,1.6,0,0,0,6
2007-09-01,"04:28:00",0.214,0.23,241.72,1.6,0,0,1,6
2007-09-01,"04:29:00",0.4442,0.224,241.52,1.6,0,0,1,6
2007-09-01,"04:30:00",0.25,0.228,241.55,1.6,0,1,0,6
2007-09-01,"04:31:00",0.286,0.228,241.61,1.6,0,0,1,6
2007-09-01,"04:32:00",0.284,0.224,241.14,1.6,0,0,1,6
2007-09-01,"04:33:00",0.284,0.226,240.97,1.6,0,0,0,6
2007-09-01,"04:34:00",0.282,0.222,240.98,1.6,0,0,1,6
2007-09-01,"04:35:00",0.28,0.226,240.97,1.6,0,1,1,6
2007-09-01,"04:36:00",0.447,0.22,240.48,1.6,0,0,0,6
2007-09-01,"04:37:00",0.276,0.224,240.22,1.6,0,0,1,6
2007-09-01,"04:38:00",0.4467,0.118,239.99,1,0,0,1,6
2007-09-01,"04:39:00",0.274,0.12,240.03,1.2,0,0,0,6
2007-09-01,"04:40:00",0.274,0.052,240.17,0.8,0,0,1,6
2007-09-01,"04:41:00",0.44635,0,240.07,0.8,0,1,1,6
2007-09-01,"04:42:00",0.4437,0,240.16,0.6,0,0,0,6
2007-09-01,"04:43:00",0.4396,0,240.12,0.8,0,0,1,6
2007-09-01,"04:44:00",0.43665,0,240.26,0.6,0,0,1,6
2007-09-01,"04:45:00",0.112,0,240.43,0.8,0,0,0,6
2007-09-01,"04:46:00",0.43195,0.098,240.07,1.2,0,2,1,6
2007-09-01,"04:47:00",0.4314,0.11,240.1,1.2,0,2,1,6
2007-09-01,"04:48:00",0.202,0.106,240.48,1,0,1,0,6
2007-09-01,"04:49:00",0.202,0.112,240.51,1.2,0,2,1,6
2007-09-01,"04:50:00",0.4375,0.106,240.5,1,0,1,1,6
2007-09-01,"04:51:00",0.202,0.11,240.28,1.2,0,2,0,6
2007-09-01,"04:52:00",0.442,0.106,240.19,1,0,2,1,6
2007-09-01,"04:53:00",0.202,0.11,240.15,1.2,0,1,1,6
2007-09-01,"04:54:00",0.44645,0.104,240.22,1,0,2,0,6
2007-09-01,"04:55:00",0.44865,0.11,240.21,1.2,0,2,1,6
2007-09-01,"04:56:00",0.4508,0.104,239.99,1,0,1,0,6
2007-09-01,"04:57:00",0.45295,0.11,240.14,1.2,0,2,1,6
2007-09-01,"04:58:00",0.4557,0.106,240.58,1,0,1,1,6
2007-09-01,"04:59:00",0.4605,0.112,240.87,1.2,0,2,0,6
2007-09-01,"05:00:00",0.298,0.108,240.82,1,0,1,1,6
2007-09-01,"05:01:00",0.292,0.11,240.64,1,0,2,1,6
2007-09-01,"05:02:00",0.4741,0.108,239.53,1,0,1,0,6
2007-09-01,"05:03:00",0.288,0.174,239.43,1.4,0,1,1,6
2007-09-01,"05:04:00",0.481,0.206,238.99,1.6,0,2,1,6
2007-09-01,"05:05:00",0.284,0.2,238.72,1.4,0,1,0,6
2007-09-01,"05:06:00",0.4831,0.198,239.19,1.6,0,2,1,6
2007-09-01,"05:07:00",0.4846,0.086,239.7,1,0,0,1,6
2007-09-01,"05:08:00",0.3,0.126,239.63,1.4,0,0,0,6
2007-09-01,"05:09:00",0.358,0.216,239.44,1.6,0,0,1,6
2007-09-01,"05:10:00",0.356,0.216,239.47,1.6,0,0,1,6
2007-09-01,"05:11:00",0.354,0.216,239.53,1.6,0,0,0,6
2007-09-01,"05:12:00",0.4965,0.216,239.46,1.6,0,0,1,6
2007-09-01,"05:13:00",0.352,0.218,239.93,1.6,0,0,1,6
2007-09-01,"05:14:00",0.348,0.144,239.4,1.2,0,0,0,6
2007-09-01,"05:15:00",0.346,0.116,239.86,1,0,0,1,6
2007-09-01,"05:16:00",0.332,0.116,239.8,1,0,0,1,6
2007-09-01,"05:17:00",0.256,0.116,240.22,1,0,0,0,6
2007-09-01,"05:18:00",0.236,0.118,240.67,1,0,0,1,6
2007-09-01,"05:19:00",0.4991,0.118,240.74,1,0,0,0,6
2007-09-01,"05:20:00",0.12,0.116,240.24,1,0,0,1,6
2007-09-01,"05:21:00",0.112,0.114,239.48,1,0,0,1,6
2007-09-01,"05:22:00",0.4897,0.138,239.43,2,0,0,2,6
2007-09-01,"05:23:00",0.112,0.216,238.63,3.6,0,0,11,6
2007-09-01,"05:24:00",0.112,0.216,238.61,3.8,0,0,12,6
2007-09-01,"05:25:00",0.4897,0.216,238.5,4,0,0,12,6
2007-09-01,"05:26:00",0.4897,0.214,238.2,4,0,0,12,6
2007-09-01,"05:27:00",0.48785,0.186,238.46,3.4,0,0,10,6
2007-09-01,"05:28:00",0.48555,0.116,239.37,1,0,0,0,6
2007-09-01,"05:29:00",0.48325,0.114,239.27,1,0,0,1,6
2007-09-01,"05:30:00",0.11,0,239.63,0.8,0,0,1,6
2007-09-01,"05:31:00",0.11,0,239.79,0.6,0,0,0,6
2007-09-01,"05:32:00",0.112,0,239.59,0.6,0,0,1,6
2007-09-01,"05:33:00",0.218,0,238.84,0.6,0,0,1,6
2007-09-01,"05:34:00",0.47725,0,238.74,0.6,0,0,0,6
2007-09-01,"05:35:00",0.47765,0,239.56,0.6,0,0,1,6
2007-09-01,"05:36:00",0.47805,0,239.26,0.6,0,0,0,6
2007-09-01,"05:37:00",0.212,0,239.4,0.6,0,0,1,6
2007-09-01,"05:38:00",0.21,0,239.6,0.6,0,0,1,6
2007-09-01,"05:39:00",0.21,0,239.28,1,0,0,0,6
2007-09-01,"05:40:00",0.47355,0.084,238.87,1,0,0,1,6
2007-09-01,"05:41:00",0.47145,0.084,238.75,1,0,0,1,6
2007-09-01,"05:42:00",0.208,0.084,238.56,1,0,0,0,6
2007-09-01,"05:43:00",0.46735,0.084,238.64,1,0,0,1,6
2007-09-01,"05:44:00",0.46535,0.084,238.78,1,0,0,1,6
2007-09-01,"05:45:00",0.4634,0.084,238.9,1,0,0,0,6
2007-09-01,"05:46:00",0.4615,0.084,238.8,1,0,0,1,6
2007-09-01,"05:47:00",0.276,0.084,239.06,1,0,0,1,6
2007-09-01,"05:48:00",0.4609,0.084,239,1,0,0,0,6
2007-09-01,"05:49:00",0.28,0.084,239.06,1,0,0,1,6
2007-09-01,"05:50:00",0.4568,0,238.96,0.8,0,0,1,6
2007-09-01,"05:51:00",0.188,0,239.52,0.6,0,0,0,6
2007-09-01,"05:52:00",0.186,0,239.2,0.6,0,0,1,6
2007-09-01,"05:53:00",0.186,0,239.23,0.6,0,0,0,6
2007-09-01,"05:54:00",0.4402,0,239.07,0.6,0,0,1,6
2007-09-01,"05:55:00",0.184,0,239.24,0.6,0,0,1,6
2007-09-01,"05:56:00",0.182,0,239.24,0.6,0,0,0,6
2007-09-01,"05:57:00",0.182,0,238.95,0.6,0,0,1,6
2007-09-01,"05:58:00",0.4277,0,238.81,1,0,0,1,6
2007-09-01,"05:59:00",0.11,0.112,238.33,1.2,0,0,0,6
2007-09-01,"06:00:00",0.11,0.112,238.31,1,0,0,1,6
2007-09-01,"06:01:00",0.42555,0.112,238.29,1,0,0,1,6
2007-09-01,"06:02:00",0.4255,0.112,238.24,1,0,0,0,6
2007-09-01,"06:03:00",0.42545,0.112,238.11,1,0,0,1,6
2007-09-01,"06:04:00",0.11,0.112,238.14,1,0,0,1,6
2007-09-01,"06:05:00",0.42535,0.112,238.36,1,0,0,0,6
2007-09-01,"06:06:00",0.4253,0.112,238.21,1,0,0,1,6
2007-09-01,"06:07:00",0.4274,0.114,238.51,1,0,0,1,6
2007-09-01,"06:08:00",0.43015,0.112,238.52,1,0,0,0,6
2007-09-01,"06:09:00",0.4328,0.114,238.5,1,0,0,1,6
